NaN,-2.7444,0.64972,-0.33181,0.3227,-2.2113,-0.98725,0.55468,1.1122,1.267,0.47679,-0.43382,1.0525,0.4884,1.159,-1.1312,-0.042921,NaN
NaN,-2.5623,0.52107,0.99465,-1.6883,-2.1313,-1.4757,1.1305,0.42419,0.74332,0.16058,0.90774,1.0406,0.55988,0.25683,2.2642,-0.5364,NaN
3.6754,-2.27,0.13032,1.1455,-0.84516,-2.4017,-0.73014,0.54099,1.4912,0.89565,-0.11631,-1.5517,1.208,0.54589,0.089196,-0.11759,-1.2309,0.90267
3.1311,-1.7549,-0.39663,-0.24878,-0.88559,-2.9717,-0.024211,0.33261,1.7209,0.69929,2.6076,-1.0753,-0.48391,2.1707,1.0911,-1.2031,2.2933,NaN
1.7997,-2.1196,-0.11803,2.7057,-1.2039,-2.2986,0.0022821,0.099137,2.3456,0.47812,0.33167,0.82448,-0.44833,1.4513,1.1518,-1.341,1.6863,0.63432
NaN,-2.2564,0.51692,1.3263,-0.086821,-0.29057,-0.044913,0.4497,1.3133,0.90474,0.24291,2.3077,NaN,2.0784,1.1178,1.4354,2.8927,-0.030612
NaN,-2.7522,-0.011149,-0.63694,-1.0011,-1.3656,-0.26425,0.15814,0.30207,1.78,2.8828,2.2289,-0.16425,1.0476,0.71165,0.33775,1.8783,0.6344
3.1578,-3.198,0.2939,-0.63617,-1.7196,-0.97109,-0.34568,-0.087417,2.1761,2.1618,2.9458,-0.015847,-0.081212,1.1093,0.59278,NaN,1.2361,0.56179
3.6019,-2.5023,-0.59069,0.47632,-1.0577,-1.9425,2.7395,0.17294,3.6285,1.4341,2.7123,1.4945,0.67523,2.9109,0.20843,NaN,1.0808,1.2705
2.2398,-1.6043,0.030748,0.49318,-1.4307,NaN,-0.052828,0.0018119,1.2839,1.6031,3.3916,-0.68358,NaN,1.2687,0.2926,NaN,1.4578,0.82817
NaN,-1.0766,1.359,0.10119,0.88565,-1.5688,0.14482,-0.33183,0.86163,0.20206,2.3381,1.6018,NaN,0.6851,0.29529,NaN,1.0285,1.4429
2.269,-2.6454,0.19324,0.83016,-0.33254,-0.97109,-0.70098,1.0752,-0.15835,1.2122,-0.38918,-1.8312,0.64603,0.73404,-0.0060676,1.1607,0.8403,1.686
NaN,-3.0251,1.1628,-0.0068387,0.098445,-2.3219,-0.97426,-0.54049,0.37656,1.1576,-1.3527,-0.83364,0.91168,4.0922,0.20409,1.4743,1.1859,1.4038
NaN,-1.398,0.083853,-0.66575,-0.33701,-3.3583,3.1528,0.63333,0.17618,1.0155,3.6275,-1.1006,2.2822,1.0104,0.65548,0.65689,0.77723,0.91172
1.9633,-2.2353,0.43985,0.44836,-0.20078,-2.9182,1.0595,NaN,0.1257,0.25244,3.4946,-0.51258,1.7377,1.0242,3.4506,-0.070602,0.25905,1.7721
