-0.1024,-1.502,4.3326,2.4861,-0.51355,-0.80139,1.7491,0.40232,0.96166,-0.51338,1.5444,2.8752,-0.011192,0.95049,1.9109,0.014423,NaN,1.0124
NaN,-0.70065,1.3201,1.6308,0.0086428,0.47654,2.6158,2.9554,-0.77538,0.67682,1.3319,2.1853,0.82902,0.85601,2.1818,0.58904,-1.6992,-0.3211
0.49696,-1.2323,1.482,1.3992,0.85571,1.1779,3.0701,2.6744,0.29825,0.63931,0.97784,1.5844,-0.36416,2.1539,2.4262,0.97489,-0.43972,0.55426
1.6711,-4.4742,1.0113,2.225,0.76042,2.0412,1.0293,2.3782,0.22136,0.084341,0.69727,1.447,-0.37681,3.8926,1.2535,-0.46871,NaN,0.76904
2.095,-2.2072,1.5279,1.4043,1.4375,1.5924,2.3673,0.065212,0.020994,0.54055,1.3708,1.4402,0.50243,1.9438,2.8092,0.22442,0.72474,0.44857
0.57184,-1.172,2.5244,-0.17792,0.10511,-0.1038,2.7852,0.16593,-0.61753,0.66001,1.8959,2.5896,0.36476,2.1522,0.87831,0.50769,0.18524,NaN
1.1481,-1.174,-0.057174,1.3572,2.111,0.84131,3.0917,0.044742,0.64098,-0.38543,0.86708,2.4186,-1.0177,2.6682,1.3083,-0.3351,-1.9751,NaN
1.2055,-0.6314,2.014,1.3711,0.58773,-0.18411,3.2716,-0.56186,0.071486,-0.28976,-0.73308,2.8144,-0.29038,2.0347,1.9622,0.25832,1.0572,0.55606
-1.2999,-1.8135,2.581,4.257,0.58773,0.21348,NaN,0.8973,2.4456,0.22411,0.97198,1.6963,0.99719,1.7862,0.58484,1.2553,-0.62748,-0.23294
-2.3733,-1.9839,2.4293,3.0913,-0.39454,0.68642,NaN,0.34596,1.4342,1.5252,0.98363,-0.33832,0.033964,1.9349,1.9384,1.2175,-0.78765,0.34393
-1.3308,-2.6515,2.014,1.8797,1.4058,0.21302,2.9522,-0.49932,0.27949,0.47751,1.8718,3.0224,-0.38693,3.8398,1.5411,-0.56021,-0.15223,1.0124
-0.96477,-2.2688,2.4593,1.9272,2.3612,1.448,NaN,-0.72806,0.071249,1.2941,1.8718,2.443,-0.49535,3.8398,0.2442,-0.88226,-0.91902,0.026139
-1.0257,-0.59306,4.5699,1.2068,-0.61787,2.4623,NaN,1.3894,2.5935,1.3847,1.7244,3.141,-0.4974,3.548,1.4242,0.76737,0.36219,-1.2192
0.038942,0.73131,5.4799,2.0498,0.29908,2.4445,NaN,0.11826,1.7805,1.57,1.1506,2.4486,0.096715,3.6999,-0.12144,0.28628,-0.82623,0.86184
0.37373,-2.6943,3.4301,2.4826,1.3267,1.7052,3.5455,-0.57862,2.2354,1.5569,0.73253,1.707,NaN,2.5438,1.0038,-0.26323,0.85784,1.1532
-0.12517,-3.063,5.5473,1.8005,1.1959,0.46433,1.2629,1.3504,0.7579,2.1327,0.92995,2.2779,0.24992,1.208,0.90229,-0.82768,-0.89648,1.1334
-0.5238,-0.49186,0.32924,0.24307,1.306,-1.0335,0.79548,0.54032,-0.094457,1.6005,0.84492,2.2183,2.0626,2.6729,1.707,-0.0056281,-0.46322,1.7607
-1.3965,-1.4061,3.6159,3.0281,0.28464,-0.26681,1.0252,0.4805,2.2943,1.4769,0.63137,1.8881,3.1385,2.9748,1.2227,0.42864,-0.97856,-3.1264
-0.84122,-3.3208,1.6215,2.0183,1.9408,1.0482,1.3307,0.84476,0.25941,1.0768,1.9255,1.5022,2.1633,2.3564,1.89,0.55972,-0.65806,-1.5865
-0.52415,0.15488,1.6886,3.5146,1.3389,-0.64266,3.0072,0.48024,-0.57527,1.7,1.1625,0.55051,1.9871,2.105,1.905,0.35746,0.45279,-1.464
2.1633,-1.7591,-1.5001,2.8285,1.8053,NaN,2.2117,1.248,-0.46508,1.9895,0.49046,0.52561,NaN,2.0107,2.4294,-0.45027,-1.5776,1.2784
0.34308,-1.4761,3.454,1.8217,0.4021,-0.41372,-0.16694,1.5334,2.2144,1.0359,1.455,0.82061,1.2036,1.0857,-0.46284,0.6551,-1.5776,0.74904
-0.39483,-0.34089,2.6788,1.0692,0.54779,0.53524,0.46461,0.0046515,1.6612,1.7248,1.6746,-0.74282,0.73059,1.6419,-0.42124,-1.1639,0.29309,1.1005
-1.2509,-0.48854,3.4816,2.6177,0.48091,0.88762,1.2852,2.8524,-1.2819,1.1501,1.4753,0.80294,1.1265,2.728,-0.49262,-0.80742,-0.42151,0.26122
-0.79056,-0.61537,3.1576,1.9194,-0.4891,0.85815,1.3037,2.9939,-0.023182,1.9462,1.2987,1.3252,0.52024,1.2355,-0.56164,-1.3796,0.15241,-0.5647
-1.5016,-0.6904,1.5931,1.2006,0.54873,0.46521,2.8141,2.0168,0.13552,3.5893,1.5421,1.1482,0.42314,0.76722,0.73418,-3.0211,-0.39767,0.11183
-0.2807,-1.3806,2.4319,1.6322,2.3797,-0.54757,0.19876,3.373,1.8917,0.60773,0.47242,0.91235,0.44237,2.534,0.7988,-0.52788,0.58945,-0.56833
0.6621,-1.5613,1.6755,1.293,1.3312,0.53681,0.4839,3.6308,1.8587,1.6514,0.75341,0.68114,0.82439,2.7204,0.11412,-1.7748,0.33781,-0.6233
1.4094,-0.5116,2.9044,4.4598,1.1945,0.042987,0.82564,2.5255,1.8244,0.1113,1.9876,1.5127,0.87141,2.2175,2.8581,NaN,0.33721,-0.020628
-2.1403,0.020617,2.3527,4.2345,1.7719,0.28485,0.94954,3.0661,0.15663,0.31694,1.8444,1.5127,0.032406,2.6521,1.8394,-1.2783,0.16864,-0.026004
-3.1424,-0.72459,-0.19222,1.1992,1.0245,-0.30613,2.9846,2.2436,0.15663,0.96128,0.094411,1.6775,0.52267,3.5282,2.7435,-1.6287,0.16681,-1.5695
-1.4375,-1.458,2.2477,2.0432,-0.40218,1.3425,1.085,-0.0011659,0.73938,1.8222,2.0914,2.1247,2.1766,3.5667,2.2965,-1.4992,-0.070759,-0.98163
-1.4242,-2.2416,NaN,2.334,-0.34338,2.8057,1.0039,0.86189,-0.59147,2.6629,2.6188,1.9404,0.63943,3.708,1.7962,-1.5855,0.33138,-0.068728
-2.0465,-1.9423,3.4678,5.5546,-0.05045,2.4814,0.67866,-0.19525,-0.08585,1.5987,1.2236,1.0654,-0.27188,2.08,-0.23195,0.29362,1.1024,1.143
0.24151,-0.63598,3.3924,4.7219,0.10511,0.48969,0.79829,0.16808,0.29795,0.2937,0.88885,1.917,0.38784,2.5701,-0.30483,0.40993,0.42954,0.83527
1.2102,-1.014,5.3939,1.8075,1.3396,0.23389,NaN,0.6857,2.8934,-0.60035,1.2353,1.3855,1.6433,3.227,0.96921,0.42449,-1.3012,-0.71215
0.025872,-2.0844,2.9545,3.2872,1.3004,0.23305,-0.17901,-0.95965,3.1612,0.55341,0.63074,0.54023,0.57044,3.4934,-0.14817,-0.36784,-0.31828,-1.1205
-0.80665,-1.7803,1.8743,1.8473,0.65238,-1.0346,-0.31333,-0.15049,1.4081,1.5852,0.50312,1.424,0.38255,-0.88809,-0.10921,-0.65621,-0.34693,1.2745
-2.7734,-1.9504,5.0555,5.0682,1.3849,-0.89439,NaN,-0.15922,1.3277,0.97426,2.026,1.2462,0.61878,-1.4853,-0.44316,0.69182,-0.25242,0.83527
-2.6904,-2.1559,2.1086,2.0637,1.1318,-0.84442,NaN,-0.17909,0.63836,1.3647,0.83603,4.0909,-0.36562,-0.14598,0.17976,2.9223,-0.52409,-0.023168
-1.7748,-2.0239,0.97621,2.0928,-0.32797,0.30142,NaN,-0.23318,0.36383,0.2937,0.87999,1.188,0.033964,-0.77195,0.35876,-0.75948,0.025824,-0.39647
-1.4184,-0.90183,4.0592,2.9939,2.3772,0.69197,1.9509,0.066667,-1.276,3.32,1.7343,0.65907,0.49382,2.4944,0.094717,0.1272,NaN,-0.90071
-2.5851,-1.2989,4.8381,2.3047,1.6958,0.21396,3.1891,0.11195,-0.14686,1.334,2.1201,3.1099,0.60863,2.5882,-0.013094,-0.56584,-0.3636,-1.1405
2.3075,-1.7504,2.3016,2.2096,2.3145,0.018791,2.3134,-0.41476,2.2306,1.5917,1.7983,3.2234,1.6258,2.7336,0.57753,0.11094,0.67239,-0.78878
2.5147,-3.0867,-0.029585,2.7012,2.7314,-0.89345,-0.60101,1.1174,2.4259,3.0976,1.6828,2.7004,1.075,2.4998,-0.32177,0.07078,0.50963,-0.32493
-0.4842,-2.4261,1.7909,2.7321,1.7595,2.3828,-0.43369,-1.9987,2.221,2.6588,2.1874,0.91133,-0.3957,2.7271,-0.045288,-0.056422,-0.13847,-0.98003
-0.8546,-2.3877,2.2999,2.0269,0.68137,-0.14583,0.70927,-0.8403,2.3253,-0.85471,2.423,0.92979,0.31671,2.7651,1.4014,-0.21763,-0.77781,1.1275
-2.3733,0.095356,3.1513,2.379,1.1266,0.21193,-0.26478,-0.72806,1.9349,1.904,0.86261,1.6293,0.98862,0.22571,1.5951,-1.0614,-0.6581,1.0022
0.44703,-1.2186,NaN,0.77817,1.3241,1.0409,0.26936,1.4445,-0.53997,2.917,1.893,0.74497,3.4152,1.5496,1.0201,-0.3251,0.45743,0.24289
0.82911,-1.3216,1.6223,3.1463,2.1167,1.1614,1.1251,1.1211,-0.68957,1.3847,1.4317,0.74497,3.8604,1.364,1.0201,-1.1883,0.1038,1.0462
