1.000000000000000000e+00,3.493200000000000194e-01,2.130400000000000002e-02,-9.313499999999999557e-02,-7.054300000000000327e-03,-1.025400000000000061e-01,-3.291899999999999687e-02,-5.521600000000000119e-02,1.255400000000000127e-01,-1.928999999999999881e-01,-1.651400000000000090e-02,-7.786899999999999378e-02,-2.039700000000000124e-01,6.647799999999999543e-02,-1.466699999999999948e-01,-1.746399999999999897e-01,-2.314700000000000091e-01,-1.738200000000000075e-03,-1.692299999999999915e-01,1.055500000000000049e-01,-1.361499999999999932e-01,-1.337099999999999921e-03,-6.940499999999999448e-02,-3.189000000000000168e-01,8.965600000000000652e-03,-1.312899999999999900e-01,-7.745799999999999907e-02,-2.840599999999999792e-01,-2.840799999999999992e-01,-2.374100000000000099e-01,-5.634800000000000225e-02,5.225500000000000284e-02
3.493200000000000194e-01,1.000000000000000000e+00,1.372099999999999986e-01,-4.370000000000000273e-02,-1.736800000000000010e-01,-2.276499999999999913e-01,-8.136999999999999789e-02,-2.543000000000000121e-02,-2.784800000000000123e-02,-2.417999999999999872e-01,4.354000000000000231e-02,3.219099999999999739e-02,-2.102799999999999947e-01,2.510100000000000109e-01,-2.331300000000000039e-01,-1.798800000000000052e-02,-2.917399999999999993e-01,-8.101200000000000068e-02,-1.738800000000000068e-01,-1.051699999999999996e-01,-1.130300000000000055e-01,-1.358399999999999885e-01,-3.714000000000000079e-01,1.896499999999999965e-03,-9.680900000000000616e-02,4.005800000000000333e-02,-2.145700000000000107e-01,-1.712200000000000111e-01,-1.304800000000000126e-01,-5.096900000000000042e-02,-2.634699999999999889e-02,1.951799999999999924e-01
2.130400000000000002e-02,1.372099999999999986e-01,1.000000000000000000e+00,1.091199999999999948e-01,-2.636300000000000102e-02,5.321899999999999851e-04,3.942799999999999777e-02,2.681999999999999940e-01,-3.156300000000000078e-02,2.909099999999999880e-02,-5.176000000000000045e-02,-1.485599999999999976e-01,1.795300000000000021e-02,-1.564699999999999980e-01,1.092399999999999968e-02,1.449300000000000033e-01,-1.776300000000000101e-01,-9.045400000000000662e-02,-8.888699999999999379e-03,-1.025999999999999968e-01,-3.775799999999999990e-02,-2.094400000000000081e-02,-3.469499999999999668e-02,9.208299999999999819e-02,-9.910700000000000065e-02,2.343800000000000050e-01,-1.539099999999999913e-01,-2.154200000000000004e-01,2.403299999999999881e-01,-1.360500000000000043e-01,3.053799999999999917e-02,1.484699999999999909e-01
-9.313499999999999557e-02,-4.370000000000000273e-02,1.091199999999999948e-01,1.000000000000000000e+00,9.108600000000000030e-02,3.229099999999999748e-01,6.787799999999999390e-02,5.932699999999999779e-02,1.902399999999999924e-01,3.839699999999999780e-01,-9.015099999999999503e-02,-1.396999999999999909e-01,-8.050699999999999339e-05,-1.884399999999999964e-01,3.083199999999999830e-02,1.950300000000000089e-01,7.843799999999999731e-03,1.467900000000000038e-01,1.212300000000000044e-01,1.375200000000000033e-01,4.115400000000000308e-02,-2.387600000000000000e-01,-1.813000000000000028e-02,6.064200000000000146e-02,-5.321300000000000335e-02,-8.586399999999999588e-02,-1.633000000000000007e-01,-5.376899999999999735e-02,-1.250900000000000067e-01,-6.772000000000000242e-02,-1.668699999999999906e-01,3.207099999999999951e-01
-7.054300000000000327e-03,-1.736800000000000010e-01,-2.636300000000000102e-02,9.108600000000000030e-02,1.000000000000000000e+00,3.124299999999999855e-01,5.174399999999999833e-02,2.214000000000000135e-01,7.434699999999999642e-02,2.647900000000000253e-01,1.603400000000000103e-01,4.899400000000000283e-02,4.884800000000000253e-02,-1.926200000000000134e-02,-1.531399999999999983e-01,-2.635099999999999942e-02,-9.218999999999999417e-02,-1.145000000000000046e-01,-1.064900000000000013e-01,1.018899999999999945e-01,1.518500000000000127e-01,-2.336199999999999943e-01,1.282600000000000059e-02,-1.636199999999999877e-01,-1.181900000000000034e-01,-2.899200000000000110e-01,3.962000000000000244e-02,2.213400000000000090e-01,-7.118099999999999601e-03,5.452000000000000249e-04,2.690099999999999957e-03,1.106899999999999967e-01
-1.025400000000000061e-01,-2.276499999999999913e-01,5.321899999999999851e-04,3.229099999999999748e-01,3.124299999999999855e-01,1.000000000000000000e+00,1.882300000000000084e-01,2.472000000000000031e-01,2.127400000000000124e-01,3.847200000000000064e-01,5.689799999999999719e-02,2.177900000000000114e-01,3.919000000000000261e-02,5.282799999999999996e-02,2.474999999999999978e-01,3.848300000000000332e-02,9.748099999999999821e-02,4.633799999999999725e-02,1.747299999999999964e-01,2.273499999999999965e-01,1.471500000000000030e-01,7.691299999999999873e-03,-3.232299999999999757e-02,-1.433000000000000107e-01,-1.120200000000000015e-02,-2.416800000000000059e-01,9.611000000000000099e-02,5.137300000000000200e-02,1.110099999999999976e-01,-7.115499999999999603e-02,-6.622400000000000508e-02,8.061999999999999722e-02
-3.291899999999999687e-02,-8.136999999999999789e-02,3.942799999999999777e-02,6.787799999999999390e-02,5.174399999999999833e-02,1.882300000000000084e-01,1.000000000000000000e+00,3.567199999999999815e-01,8.297999999999999821e-02,8.202099999999999669e-02,2.228999999999999870e-01,5.878300000000000192e-02,8.930599999999999650e-02,-7.878899999999999793e-02,1.532000000000000028e-01,-4.649999999999999967e-02,-2.118899999999999950e-01,8.449099999999999666e-02,8.466500000000000414e-02,-1.303499999999999936e-01,1.212700000000000028e-01,4.793200000000000238e-02,-6.579799999999999538e-02,1.705599999999999894e-01,-2.177499999999999922e-02,-3.031599999999999920e-02,-9.977199999999999958e-02,1.847900000000000098e-01,-3.645500000000000129e-02,-4.013599999999999807e-02,-1.807499999999999940e-01,9.725200000000000511e-02
-5.521600000000000119e-02,-2.543000000000000121e-02,2.681999999999999940e-01,5.932699999999999779e-02,2.214000000000000135e-01,2.472000000000000031e-01,3.567199999999999815e-01,1.000000000000000000e+00,2.781699999999999728e-01,7.364300000000000013e-02,1.744900000000000062e-01,1.092199999999999976e-01,1.634299999999999919e-01,-5.285000000000000114e-02,9.440099999999999880e-02,7.688100000000000489e-02,-4.845900000000000207e-02,7.967899999999999983e-03,1.590600000000000069e-01,-1.101099999999999995e-01,1.776300000000000101e-01,1.398600000000000017e-02,8.785800000000000077e-04,-2.511199999999999891e-02,2.595099999999999837e-02,1.226799999999999974e-01,-5.549799999999999872e-02,-2.007799999999999863e-02,6.935099999999999598e-02,-2.235499999999999987e-01,-1.775100000000000011e-01,1.151699999999999946e-01
1.255400000000000127e-01,-2.784800000000000123e-02,-3.156300000000000078e-02,1.902399999999999924e-01,7.434699999999999642e-02,2.127400000000000124e-01,8.297999999999999821e-02,2.781699999999999728e-01,1.000000000000000000e+00,1.753500000000000059e-01,1.109099999999999947e-01,1.373900000000000121e-01,1.893200000000000091e-02,1.952500000000000069e-01,2.738799999999999915e-02,3.586799999999999711e-02,3.935299999999999909e-02,3.177099999999999924e-01,3.125800000000000245e-01,-5.718100000000000266e-02,2.589999999999999941e-02,-1.075200000000000045e-01,-1.729700000000000126e-01,-3.294500000000000206e-02,3.482999999999999985e-02,-5.360999999999999793e-02,-2.824999999999999820e-03,-1.502799999999999969e-01,-1.474699999999999900e-01,-1.940899999999999917e-02,-3.661199999999999871e-02,8.091099999999999681e-02
-1.928999999999999881e-01,-2.417999999999999872e-01,2.909099999999999880e-02,3.839699999999999780e-01,2.647900000000000253e-01,3.847200000000000064e-01,8.202099999999999669e-02,7.364300000000000013e-02,1.753500000000000059e-01,1.000000000000000000e+00,8.843199999999999672e-02,-2.665500000000000161e-02,1.795799999999999896e-01,-5.296000000000000013e-02,8.115600000000000591e-02,8.574099999999999777e-02,-6.394500000000000184e-02,2.691100000000000159e-01,-2.344699999999999909e-02,-7.120600000000000540e-02,-3.212399999999999978e-02,-2.352299999999999947e-01,-3.506200000000000289e-02,-1.370800000000000074e-01,1.000000000000000056e-01,-2.276099999999999998e-02,1.189599999999999963e-01,1.873799999999999910e-01,2.718300000000000161e-01,1.023000000000000020e-01,2.108500000000000096e-01,2.754599999999999826e-01
