,Unnamed: 0,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag16,lag17,lag18,lag19,lag20,lag21,lag22,lag23,lag24,lag25,lag26,lag27,lag28,lag29,lag30,lag31,day,subject
0,14,0.0495472074562,-0.0207480850422,0.0322604289335,0.0255373928093,0.0673831220342,-0.0631447531484,-0.147743318588,0.00275662834812,-0.0366141361991,-0.036477841001,-0.215691928154,-0.000153801718223,0.114891340804,0.0857249619643,-0.105149832922,-0.0177665944856,0.183591861472,0.0274899380995,0.0191610978905,0.00579380787752,-0.0195238659057,0.108036272681,0.0715118516089,-0.0340380001819,0.0431885630699,0.0472121965599,0.0698800230109,-0.168826708357,-0.030033814864,0.0980901787484,0.0395721560856,14.0,269
1,15,0.130950661351,0.00230846033969,0.197412067698,0.00257052240798,0.0170782113661,0.0857333251004,0.0534738984687,-0.0278884842764,-0.0974618708492,-0.0271065804182,-0.00146488326097,0.00898631354232,0.0219167142874,0.0361703983298,0.00216871110562,0.0813078601755,0.121648639102,0.0175310642044,0.03616282818,-0.102081570095,-0.0485768904885,0.0352857545399,-0.011161734072,0.0648494091796,-0.104273522494,0.0600743960278,0.0220765630683,-0.0124418628766,0.0924906573063,-0.0265397898692,-0.148500866692,15.0,269
2,16,-0.00565246166533,0.107960262477,-0.102171398758,-0.0209833888719,0.00470180422953,-0.0219708948961,0.137708546176,0.0141111727885,-0.0590649279501,0.0677261907255,-0.0262295076728,0.0751209286734,0.00798850067602,0.0480822234491,-0.139297734088,-0.044796067171,-0.0984050046328,0.0368078365278,0.0524158793929,0.0086991645943,0.0523580258921,0.0497340862738,0.0571851216451,0.00534528404582,0.0998327556242,0.203475246069,0.0418283930243,0.0969106896387,-0.0725080748303,0.0910155941272,-0.0260082058732,16.0,269
3,17,0.044520769917,-0.1065749804,-0.0802938092866,0.0515727987721,0.0378608614947,-0.0748710058382,-0.00599243918123,0.0044910248468,-0.0220768690833,-0.0349425456157,-0.0257903655328,-0.0269860572809,-0.0644548747054,0.061247874894,-0.00620597975924,-0.160260514057,-0.0773658300562,-0.00886492932662,0.281230886122,-0.0449201896009,-0.0357548315434,-0.00235821994566,0.0784187321129,-0.0151885670202,0.0940000809087,0.0387133781767,-0.101832464541,-0.0418086631777,-0.0193500337621,-0.041047306604,-0.0505633181829,17.0,269
4,18,-0.133393548328,0.0320534276326,0.029081350567,0.0444543379644,-0.193261398106,0.11390827397,0.0308858412392,-0.0319716468598,-0.0900176338735,0.0396879726911,0.064371832947,-0.0547004024843,0.0420113910095,0.0390189194269,0.0810277889546,-0.0990979467649,0.112266829468,-0.0464353879893,0.0167349958981,-0.117663612194,0.0309260301814,0.0457862292043,0.0520578227345,-0.0612940676259,0.0687392762503,0.0288600033059,-0.064748590116,-0.0255348058325,0.0190011501642,-0.0109774438363,-0.050334474073,18.0,269
5,19,0.223218077522,-0.00485767870744,-0.0176463855782,0.0308902671536,-0.112078958668,-0.154156596337,0.059632373798,-0.090719104154,-0.0764735927379,-0.053838059194,0.0400848872183,0.00482609677201,-0.0540140608224,0.100356006036,0.0834135107028,0.0246635151446,-0.0521868897252,-0.0462330022999,0.0304736699955,0.039627665773,-0.0249632010039,0.0298771468773,0.0749713047337,-0.0407745102258,-0.0265592972221,0.0425035664805,-0.0112613554578,-0.0203801915655,-0.0443281823059,0.0449162138688,0.00206173468252,19.0,269
6,20,0.126177401066,-0.0609771989352,0.0326200886427,0.0700194348113,-0.00966965376204,-0.0815271363838,0.0190618054448,-0.0161703294722,0.0833110964267,-0.104219579965,-0.0355316640058,-0.0142601004466,-0.111369183428,-0.103701538868,0.0416435972247,0.0331944892655,-0.0545790944301,0.0160801811885,0.0909999050077,0.0552014547177,-0.0554047107241,-0.0154603989651,0.103697789107,-0.0554326842719,-0.0827931475289,0.0126133642158,-0.0560784466026,-0.0388685265732,-0.0928688955623,0.0444009449664,-0.0501334331572,20.0,269
7,21,-0.0734008447871,-0.0166714698219,-0.0696770840179,0.0368185508552,0.0447733318873,-0.0596606705284,-0.153711148507,-0.0898253616708,0.0168970202477,-0.0183030463711,-0.0694806588965,0.0075748995366,0.107214711977,0.0658764510472,0.0224499528496,-0.050419953973,-0.0146514598342,0.1410454598,-0.158718062257,-0.104744142063,-0.0836308301906,0.0185255705152,-0.0268693755895,-0.161360990283,-0.00483893972486,-0.0615212581916,0.065883083941,0.0469176235413,0.183176323034,-0.188311872869,0.0647571501396,21.0,269
8,22,-0.0141045817055,-0.0609563120376,0.0525739353029,-0.0468819718661,0.176264649693,0.0908517755044,-0.0333265823959,-0.00222568311771,-0.0339873339647,0.0640583441084,0.0688982470385,-0.0694694105963,0.00888002894897,0.0834458891464,0.0239618143546,0.0714156881833,-0.0262885909529,-0.0491984306961,0.142810336495,0.00920663531947,0.0377455877099,0.0377994415119,-0.095211918935,-0.0247792905509,0.0297474931052,0.0680159235014,-0.0259769565654,0.0249012899162,0.0673368196677,0.113109329121,-0.0208824876229,22.0,269
9,23,0.0996896839255,-0.13692661086,-0.0172923995418,0.091123497263,0.0943716528471,0.0915230596666,-0.0976890913705,0.119715262455,0.0898561711184,0.0891748350834,-0.0192006725467,-0.00572885617765,0.0160408877374,0.00959690281486,-0.0257997577175,0.0639241665121,-0.110587944916,0.0119253727365,0.112516332471,0.100126313945,-0.00815666300844,-0.0216938902113,-0.0162852078087,0.0384027514374,0.028655773746,0.14700566344,-0.0342511964385,-0.0738891628152,0.0390786705296,-0.0480179311139,-0.0381722157904,23.0,269
10,24,0.0621704505919,-0.0346444022203,0.148906765477,0.00110376256521,0.0779384172893,0.0211668496094,-0.013741809898,-0.000591624146227,0.0323316297242,0.0232611499285,0.117367694092,0.0479369352864,0.00169998749484,0.0183256276208,-0.0238511876559,0.0049966119733,0.0568324610095,0.0609649229772,-0.0398122909485,0.0197194289207,0.00989533409504,-0.01054831237,-0.0122687883739,-0.0245854299138,0.0713084685177,-0.0819899588262,-0.122262642512,0.041536946805,0.0417329017111,0.0425591427123,-0.0280048055131,24.0,269
11,25,-0.130473994883,-0.0126467212811,0.0573237200897,0.0689300718457,-0.0372092033271,0.126880416201,-0.0454877084942,-0.0524952491948,-0.0588492174371,-0.0319340920495,-0.0498699396961,-0.00802331711887,0.0837946065257,-0.113017630865,-0.15083801929,0.110008999088,-0.0562602461616,-0.0604140310371,0.100732868181,-0.0603441778793,-0.0713794827633,0.0416191405782,-0.00275138762874,-0.0706186612642,-0.0185319798388,-0.0817254636996,0.130055456049,-0.0881870841193,0.0296494213041,0.0323009701091,-0.00246987718709,25.0,269
12,1,0.0412765159896,-0.0203997394243,0.0848925419905,0.054966371937,0.0378088311483,-0.0104552887562,0.0494072719576,0.0546302049812,0.0330146418587,-0.0289969995081,-0.00724836082849,0.042814821587,0.1447362137,0.0529572760083,0.00412679266316,0.0365099446744,-0.0247844919768,-0.0185357264325,-0.00650246292553,-0.112025860861,0.0578579715525,0.00812296211523,-0.113998525724,-0.00883507674615,0.0589356287999,0.051893986553,0.0909688585044,0.0214626315467,0.0894738465255,0.0934056848673,0.065977235361,1.0,269
13,2,0.0814234633724,0.0372516185009,-0.0989163217898,-0.0884500198132,-0.0944136586145,-0.0299400006699,0.140015691054,-0.0856285904753,0.0130800776605,-0.0458922731763,-0.00605144051386,0.0466408543483,0.044542183566,-0.109576562659,-0.0700920750059,0.048911878714,0.0906433480235,-0.0255627860692,0.0791908169864,-0.035393438851,-0.116708907586,0.0218984905169,-0.00479943656333,0.0908796870092,0.0299177633578,0.0204944421846,-0.0106766986516,0.0150362210532,0.0734743907058,-0.0743833656665,-0.0570021699545,2.0,269
14,3,0.17502756109,0.100016227991,0.11905126118,0.123510726839,0.105459515508,0.184433492039,0.113540449476,-0.0238007907567,0.05599461235,0.0680847271996,0.0249396533515,0.171926760954,-0.000406115023518,-0.0320582782996,0.0907719778118,0.0087383639529,0.0429413023292,0.0187767296486,-0.0125679211666,-0.0877975753648,-0.0510725903346,0.0837340697181,-0.0795164664479,0.0532938716186,-0.0339893659217,0.0217316603617,0.00486486075399,0.0781465454854,-0.0256197807822,0.0274044025513,-0.0374366804674,3.0,269
15,4,-0.0160487238078,-0.0281902589344,-0.0861660337116,-0.0573856477415,-0.15306784993,-0.0327880161717,0.0680177471175,0.0146499593045,0.0253178837058,0.0527383825319,-0.0204807470984,0.102378516406,0.0369605448934,-0.0559252826285,-0.0814140757816,0.0542439703975,-0.0167332251145,0.0490695860337,-0.0215734407092,0.0263472091529,-0.00984665040897,0.050764853878,0.0863030198138,0.0491042402643,-0.0190728552959,0.0314065443043,-0.016229943046,-0.0775927996923,-0.0454235490564,-0.00345636162161,-0.0719133855532,4.0,269
16,5,0.0548459361282,0.150034137345,-0.0295865428346,0.0737677330118,0.0622704922049,-0.0648095049001,-0.0159415156618,0.0451479628855,0.0550345261115,0.0135462812007,-0.0490202604096,-0.0226838350106,-0.131687883052,-0.00821237481564,0.01375059721,-0.0956615227247,0.0794781617124,-0.0230053244184,0.0457760975578,-0.144463439697,-0.127800569843,0.0219416898063,-0.153891184698,-0.0922701953024,-0.0430536863829,-0.00906505025051,-0.00270955291816,-0.0818631129031,0.0213266788642,-0.0359688301601,-0.0869650366017,5.0,269
17,6,-0.0539009788293,0.0354285018447,-0.00775461444475,-0.01292393378,0.00681432120508,-0.0755286554445,0.222543465088,-0.0586331054348,-0.0209074675001,0.0479974110514,-0.0756334933617,0.110662827723,-0.00703555545382,-0.0389271285554,0.0333580600748,-0.0405795017049,-0.0200864344802,-0.0851338606541,-0.0161930508393,0.0593818812132,0.0265434199497,0.236963665015,-0.0501780730234,0.0629818454331,0.0440751732421,-0.0306291250554,-0.0331011777487,-0.0628878151473,0.0238960964348,-0.0513571762809,-0.115885076881,6.0,269
18,7,0.115617646997,0.0610499862187,0.10116328011,-0.0173208038499,0.108714784428,0.147347146943,0.0657318558398,0.0733553770875,0.00466513006239,-0.0397191252514,0.0959314296979,-0.0423860498662,0.0267633380048,0.0471197544013,0.0062218504779,0.172056105107,0.15913599845,-0.0030818888214,-0.0380328609832,0.00906409187234,0.0470777268787,0.140016766566,0.198321020939,0.0111027857343,-0.0361785242002,0.041755292124,0.0182782990293,0.12156740456,0.022175257564,0.0316051360642,0.046305104647,7.0,269
19,8,0.023186558897,0.0468230975583,-0.0263252400609,-0.0104459068279,-0.0895648607106,-0.0540118068929,-0.0993211363926,-0.012594002493,-0.073873144812,0.172736933865,-0.0516224523158,-0.0698719362295,-0.06459867492,0.0756225740396,0.130592928471,0.0790558318674,-0.0145445665285,-0.0934838981339,-0.00603101105,0.0109854649954,-0.100877003924,-0.0789663227499,-0.096066689957,-0.0494211015475,0.116993752996,0.0454442956301,0.0194651538456,-0.159396408449,0.169094369667,0.111751966808,-0.0374116537396,8.0,269
20,9,0.129488383598,0.2700017747,0.127058710847,0.195766939937,0.132733542781,0.109728591271,0.151482971783,0.143050180904,0.039928972998,0.132461354271,0.0435855241899,0.0918716482151,0.0800592731679,0.0700460914753,0.0606708911034,-0.0230940949322,-0.00652929921213,-0.0123903129192,0.0231666540826,-0.00977009257513,-0.0109708464447,0.0226398291821,0.00530623797485,0.0631185976531,0.0248840615502,-0.0892839623034,-0.0638018979673,-0.0312231177847,-0.0607358092189,-0.123939708397,-0.0986899364496,9.0,269
21,10,-0.0203177730867,0.0140041194652,-0.0167564652638,0.00758308792158,0.0359369624402,0.0143829430564,0.0576607722379,-0.0908285718141,-0.0371506831374,-0.0028320336782,-0.0285873020601,0.0455750514102,-0.00386791726241,0.0948053524077,0.0772808396414,0.0531633018149,-0.0759609391999,0.0488549380904,-0.0226338258019,0.0146893253588,0.0411938663585,0.00835599569784,-0.0526234672553,-0.0585878625349,0.0534031412002,0.0635080205678,-0.067074266559,-0.0590497617822,-0.0336435232555,0.0582643493544,-0.0475859426717,10.0,269
22,11,0.105728389651,0.0963886152004,0.104297516881,0.0669897788685,0.15525547699,0.0581939551264,0.0289943529829,0.132502779535,0.110034434841,-0.0137143350351,0.103900547823,0.0220251488605,0.0618712112573,0.04950267705,0.121254519496,0.0835286965745,0.135517301706,0.109464726817,0.086845513045,0.0296740347317,-0.0567741492697,0.0989823366583,0.051497491081,0.167471395321,0.0289980523761,0.119850074345,0.146207286082,0.0847089508324,0.0225639171849,0.0466280013176,0.039610210497,11.0,269
23,12,-0.02790784628,0.0734589228225,-0.0621004106764,-0.0598579396815,0.0752531406726,-0.0327888482178,-0.084549466488,0.0268436413766,0.00173511118669,0.0647009956717,0.029203136413,0.0167651115476,0.083170898451,-0.104219551975,0.0128595561523,-0.0951072992593,-0.0281527362274,0.0563874462461,0.00275190375391,0.0776918457589,-0.0128010575187,0.0105403853111,0.0492654884132,-0.0534556045108,-0.115528467564,-0.028530786454,-0.119471209159,0.0708678900093,0.0211349480574,-0.00670318656292,0.0912341845446,12.0,269
24,13,0.0157130284297,-0.0475280041185,0.0925437827629,0.0624156181012,0.0101035046657,0.0788823875115,-0.0816408207129,0.00034046618664,0.00877519048396,-0.0197907833372,-0.143331489314,0.126764551165,-0.0589100118632,-0.0729121023041,0.0363029935084,-0.0562031748869,-0.094063266716,-0.0288458778264,-0.018352663853,-0.024760526779,0.0646889242663,-0.12311423609,-0.0396757714192,0.0490734642247,0.0802002421998,-0.0905633261401,0.0122811063224,0.0689371422502,0.00382257891866,-0.0797298853654,-0.0192552655815,13.0,269
0,25,0.0898680247282,0.224766670895,-0.0224359643296,0.0901279905367,-0.103323842007,0.113606782967,0.046049992203,0.016542199253,0.0158552626912,-0.0285359976036,-0.107581486156,-0.0107032435586,-0.111572238562,-0.0591073343706,-0.0760043682852,-0.12210223601,-0.117880136386,-0.0998962711326,-0.107172832991,-0.0268067154515,0.0380396037741,-0.11157769721,0.163182149502,0.102203568833,-0.0338421868819,-0.0566576031262,0.00452206151786,-0.0639614589984,0.0224901750497,0.128036549892,0.133256865207,25.0,464
1,4,0.0780267786043,-0.0116835110418,0.174125162459,-0.0118249407442,-0.0580083367992,0.0764485745807,-0.0148976770865,0.0144452666133,0.0416936700655,-0.0227933522847,0.0817703784252,-0.022800689052,-0.139579388924,0.0747713183225,-0.0596959924124,-0.153656225085,-0.0487041118043,-0.0103909482428,0.00731931056917,-0.0126855873569,0.0234751914308,-0.0408110958873,-0.0385556113429,-0.0505736884693,0.0439687553904,0.0117443411767,0.0133623568706,0.0122971888508,-0.0616536554499,-0.0577573646282,-0.048874597863,4.0,464
2,5,0.0883234019162,-0.0539219183221,0.0425034090064,0.174036972428,0.0685917045319,-0.119344188366,0.0307040446889,-0.00852382689532,0.00341676962958,0.0220071133599,-0.0413872960592,-0.0477597170584,-0.0599457709731,0.0243191667652,-0.0416825629122,-0.0914431592908,-0.110771587524,-0.127668414412,0.0763036044994,-0.022366703125,-0.0798929474794,-0.0119011119202,0.062135589443,0.0199754347365,-0.0457873006716,-0.00185274937539,-0.0451305961671,-0.198557755354,0.0158921932145,-0.0803367743764,-0.127056205287,5.0,464
3,6,0.132178748848,0.023712832492,0.127895099272,0.00802933636092,0.140648895971,0.184377364198,0.0195967023802,0.0374895234843,0.0210474761263,0.0307100765222,0.057596269492,0.148112037278,0.0304372178081,-0.00196561661616,0.00109604245098,-0.0173657083408,0.091708849811,0.00403803484047,0.00447856482978,0.0293840100299,-0.0415501581801,0.166421848918,0.0585363559323,0.112592808991,-0.00313849840262,0.00220974876152,0.0535913021925,0.00768840464885,0.00847994452166,0.0517192576114,-0.0374379348107,6.0,464
