0.17939,-1.3261,4.2902,1.6571,1.2535,1.3012,0.61829,3.3877,0.18295,5.9708,0.85664,3.2158,5.7668,1.2097,-0.84187,4.4906,1.9814,0.71492
-0.3267,-0.62093,3.6643,0.74675,1.9002,1.6488,1.394,4.3773,-0.31034,9.9386,1.0859,2.6834,7.1277,1.4371,5.5257,5.8589,0.9061,1.4334
1.1146,-0.25332,3.368,0.7561,1.6414,2.0563,-0.066562,NaN,0.042063,9.5655,1.1501,3.5104,8.0004,1.6241,2.1048,4.4119,1.0866,0.74203
0.7587,-0.27288,0.8277,-0.031806,1.2236,2.1962,3.7178,NaN,0.20701,5.0121,0.46448,3.5015,5.7642,1.0346,1.5458,1.4091,0.74904,0.56596
1.13,0.71194,1.1485,0.48714,1.2236,2.7032,4.5831,4.3992,-0.7505,2.4641,1.0349,4.2049,5.6807,2.4398,2.3636,5.056,1.4806,0.25395
0.1392,-0.65257,2.9249,4.1874,0.63262,2.7032,2.1269,4.4636,NaN,2.2746,2.1052,4.3811,5.5166,2.3466,5.2968,5.8274,0.3651,2.0412
1.1846,0.18107,1.2452,2.4787,1.8571,1.8418,3.8019,7.1227,-0.17876,6.4072,2.4522,4.4573,6.1076,1.9752,1.9943,1.9363,0.42768,1.3556
1.3323,-0.25658,0.99197,2.1134,1.4691,2.506,5.5935,2.8385,0.12513,8.2331,1.7221,4.2417,3.7647,2.3874,2.1714,3.5174,5.3159,-0.0014247
0.79972,-0.14723,1.545,1.0792,1.036,2.7437,2.5638,3.1669,1.3058,7.3268,1.5056,4.4271,4.5894,1.0094,2.0038,6.8553,3.7757,1.5769
0.54227,-0.31336,0.68876,0.74675,1.602,2.5545,6.1252,1.9669,0.53784,6.6105,-0.27887,3.8786,5.6608,1.9557,1.3716,3.0549,3.5912,1.8264
-0.30613,0.44857,-0.18129,0.31212,1.1105,2.9348,7.2674,1.8325,1.1203,4.3609,1.6104,2.7539,5.0272,1.9972,6.3851,2.4943,3.0991,2.3728
-1.0832,-0.028269,0.54979,0.53548,1.4724,NaN,4.8495,1.9533,0.51305,3.3939,2.0882,4.9192,5.5696,1.5194,7.3864,6.8815,2.1364,2.1771
-0.61359,1.4795,2.3636,1.0389,1.4691,NaN,7.3753,6.6168,0.23182,5.9374,1.4289,5.4448,4.879,0.92871,3.9744,7.3699,2.0522,1.1724
-0.0024567,0.96665,1.7311,4.4009,2.13,1.7899,7.7831,5.698,2.5395,3.3526,1.8682,5.6657,5.3312,2.1827,1.1879,3.1158,1.5418,1.4873
