Day,0550,0495,0269,0464,0605,0549,0627,0604,0494
0,0.90234375,0.90234375,0.84375,0.94140625,0.765625,0.77734375,0.81640625,0.8046875,0.90625
1,0.859375,0.90625,0.87890625,0.7890625,0.83984375,0.81640625,0.81640625,0.8046875,0.83203125
2,0.83984375,0.859375,0.8515625,0.83203125,0.87109375,0.80859375,0.80078125,0.87109375,0.84765625
3,0.875,0.875,0.83203125,0.8828125,0.87109375,0.890625,0.77734375,0.85546875,0.8515625
4,0.90625,0.8984375,0.8515625,0.84765625,0.84375,0.86328125,0.8046875,0.83984375,0.8828125
5,0.89453125,0.8984375,0.83203125,0.890625,0.84375,0.890625,0.80078125,0.89453125,0.88671875
6,0.88671875,0.9140625,0.79296875,0.83984375,0.83984375,0.84765625,0.84765625,0.890625,0.8828125
7,0.9375,0.8984375,0.83984375,0.8359375,0.8671875,0.875,0.78515625,0.87890625,0.7890625
8,0.8828125,0.90234375,0.85546875,0.87890625,0.8125,0.91796875,0.890625,0.8671875,0.8671875
9,0.89453125,0.890625,0.83984375,0.90625,0.859375,0.86328125,0.7890625,0.875,0.80078125
10,0.87109375,0.90625,0.80078125,0.87109375,0.81640625,0.7890625,0.80859375,0.9375,0.70703125
11,0.85546875,0.890625,0.8515625,0.88671875,0.87109375,0.91796875,0.859375,0.89453125,0.80859375
12,0.8203125,0.9140625,0.84765625,0.85546875,0.875,0.875,0.8359375,0.8203125,0.87890625
13,0.87890625,0.91796875,0.85546875,0.92578125,0.83984375,0.890625,0.88671875,0.89453125,0.765625
14,0.88671875,0.9140625,0.82421875,0.85546875,0.91015625,0.90234375,0.84765625,0.859375,0.8828125
15,0.859375,0.92578125,0.8515625,0.8671875,0.84765625,0.92578125,0.8515625,0.86328125,0.87890625
16,0.8515625,0.90234375,0.89453125,0.8828125,0.87890625,0.89453125,0.84375,0.81640625,0.796875
17,0.875,0.8984375,0.81640625,0.8671875,0.8671875,0.88671875,0.8828125,0.8671875,0.76171875
18,0.83984375,0.92578125,0.86328125,0.8828125,0.8359375,0.91015625,0.91796875,0.84765625,0.859375
19,0.84375,0.89453125,0.82421875,0.8828125,0.83984375,0.8984375,0.8984375,0.8671875,0.8046875
20,0.86328125,0.9140625,0.8515625,0.92578125,0.88671875,0.8828125,0.7578125,0.8515625,0.6875
21,0.86328125,0.90234375,0.80859375,0.84765625,0.8671875,0.9375,0.8515625,0.84765625,0.7890625
22,0.86328125,0.9140625,0.82421875,0.89453125,0.796875,0.91015625,0.84375,0.85546875,0.87109375
23,0.8125,0.9296875,0.859375,0.8984375,0.84375,0.90625,0.87890625,0.859375,0.81640625
24,0.8671875,,0.828125,0.8828125,0.83203125,0.90625,0.8671875,,0.81640625
