-0.87945,3.41,2.6778,-0.063529,-0.15239,-0.00030274,0.59855,0.71652,2.2999,0.9752,1.8148,2.9594,1.5248,1.1984,-0.50196,2.8457,2.8218,2.4315
-0.75716,3.7116,0.95018,0.057245,0.72196,-0.22175,-1.4053,1.0106,1.9016,0.90898,1.4921,0.62993,3.218,1.449,1.1566,2.1253,2.8037,1.975
-1.5622,2.5528,0.69707,-0.0092658,1.7776,-0.014634,0.21723,1.7286,2.2147,0.97737,1.425,0.76357,2.3656,2.0261,-0.24341,1.7929,2.8037,2.4486
-1.4554,3.0481,-0.043991,0.21232,0.22323,-0.077953,0.029024,1.5649,1.9705,1.0257,1.0326,NaN,3.8004,0.72501,1.4711,1.5278,1.5389,2.776
-1.2522,3.1386,-0.043991,-0.53535,-0.59319,-0.33435,0.098557,1.1259,1.5968,1.4465,1.5007,1.2532,4.867,1.5131,-1.0353,1.3994,0.086328,1.9876
-0.95396,3.043,1.0705,-0.67546,0.60492,-0.34804,0.6058,0.42664,3.0081,1.048,0.28335,1.2532,3.1159,0.75439,-0.93213,1.9588,1.6738,2.6658
-0.71712,3.043,2.5028,0.41157,0.41281,1.0435,0.86851,1.2017,3.184,0.92454,-0.059434,0.75635,2.8088,1.6219,-0.17964,1.4368,2.521,2.8493
0.093336,3.0481,0.1267,0.42416,0.59158,0.28581,0.37731,0.28488,2.5383,1.1576,0.87586,2.8078,5.4264,2.1323,-0.83553,NaN,2.4844,2.8745
-1.1845,2.1712,1.8937,0.22949,0.1737,0.32687,-0.49787,-0.12126,2.6961,0.99064,0.33097,1.6567,3.0571,1.5777,NaN,1.528,2.1832,1.8598
-0.49957,1.514,-1.3949,0.39307,0.14812,0.19372,-0.49787,-0.10048,1.9708,1.5264,-0.11659,0.79618,3.691,1.7332,-0.043172,0.9357,1.6738,2.8252
NaN,1.6328,-0.59663,0.64403,0.26644,0.93628,NaN,0.40422,2.3281,1.5264,0.63288,0.70459,5.142,0.73928,-0.95779,0.9357,2.521,2.4152
-0.59649,1.0732,1.0883,0.22423,0.31461,-0.21856,-0.11984,0.84078,1.2263,0.99269,0.47368,1.5776,4.5864,0.80548,-1.5611,1.0483,2.0858,1.52
-1.264,1.378,1.7518,NaN,-0.56442,-1.2126,-0.11984,0.17392,1.141,0.76848,-0.059434,1.8111,3.2182,1.1074,-1.2503,1.0506,2.3867,2.1396
-0.86261,2.3569,1.8686,0.77992,-0.45329,0.61997,NaN,1.0848,1.4693,0.75027,0.071121,1.9541,5.257,0.58972,-0.76558,1.3269,2.1277,1.786
-1.3224,-0.075135,NaN,0.70923,-0.26728,-0.086,0.27016,0.92739,0.8727,0.59791,0.071121,0.89571,4.178,1.4995,-0.18544,1.0504,1.9835,1.7599
-1.6183,1.055,2.3068,0.49855,-0.16959,1.0838,0.27016,1.3637,1.0985,0.59791,-0.44053,2.902,3.2006,1.3327,NaN,0.63649,2.8895,2.1841
-1.6223,1.055,1.6057,0.11204,-0.65468,0.35173,0.30648,0.80193,1.147,0.78302,0.46514,1.6361,2.4365,1.0674,0.98699,0.49831,2.2633,2.1841
-2.0078,0.73163,2.2397,0.1525,1.0804,-0.21111,NaN,0.40162,1.4739,0.70277,0.52676,-0.38876,3.5993,0.32586,-1.3993,NaN,2.4231,1.3024
-1.2123,0.44514,2.2995,0.64995,0.1148,-0.4531,0.26173,0.72947,1.5679,1.2322,0.33066,0.97113,5.3153,0.44715,-0.82442,-0.024056,1.2424,0.62063
-1.3417,1.3185,0.78414,0.37104,0.82198,0.41985,-1.6767,0.4082,NaN,0.69772,0.60839,0.88959,2.4365,0.34073,-0.84045,NaN,1.6649,0.62063
-1.7466,1.3185,2.448,0.47532,1.3573,-0.60803,-1.0331,1.1256,1.9332,0.80917,0.13575,1.2517,1.4648,1.726,-1.1677,2.0146,2.2492,1.7161
-1.1272,-0.049557,1.9225,0.56036,NaN,-0.89134,0.3846,1.0915,1.3094,0.19131,-0.15011,1.0898,3.4451,1.3756,-1.617,1.5113,2.0142,1.7108
-0.50763,0.05226,0.40406,0.61836,0.33972,-0.48807,-1.3832,0.78579,2.0936,0.039546,-0.053402,1.9688,3.4546,1.1042,-0.72311,0.3916,0.83233,1.7665
-0.29412,1.1448,1.0078,1.3035,1.3975,0.28543,-0.73057,0.93347,-0.89487,0.039546,0.252,1.8382,3.626,1.1605,NaN,0.65279,2.7438,3.037
0.82353,1.3152,0.87741,0.51777,0.76487,-0.34743,-0.78876,0.94003,2.4752,0.86124,-0.038231,1.1961,2.3656,1.0891,NaN,0.72684,2.592,1.1699
0.029509,-1.2283,-0.49433,1.1569,-0.053151,0.49387,-0.78876,1.0782,2.5037,0.044065,0.43945,1.7437,3.3813,0.88879,-0.80594,NaN,2.3028,1.2615
0.74905,-0.22307,0.71329,1.4355,1.0855,0.9701,-0.66407,NaN,2.1635,0.27974,0.47735,1.076,3.3813,0.68782,-0.10809,0.27645,2.0633,2.0188
-0.49208,1.7679,0.64843,0.0063811,1.2031,0.9847,-0.66407,0.81758,2.6924,0.50361,0.81341,1.6702,1.7978,1.5973,NaN,0.30164,1.985,0.93536
-0.50859,1.0732,1.7735,0.3185,-0.71222,0.9847,NaN,-0.044452,2.0625,0.6298,-1.4417,0.66657,2.8106,0.60332,2.1267,3.3414,0.99137,0.11268
0.19873,-0.60246,0.95889,-0.066039,1.3717,0.81648,0.16235,-0.044452,1.9699,0.51022,1.3443,0.44793,2.0665,0.60332,2.0823,NaN,1.66,0.11268
-0.72209,0.84478,1.7735,0.20618,0.52196,1.2822,-0.1998,1.1644,1.7591,2.0534,1.0179,1.0025,3.2478,0.36904,-0.37712,2.3371,1.66,0.39808
-0.87647,NaN,1.4832,0.27321,0.71695,0.90159,-0.1894,0.41405,-1.437,0.70277,0.19457,0.86517,2.9229,0.20813,-0.92179,2.2818,1.1932,0.65858
NaN,-0.047627,1.5989,0.49855,0.48177,0.62496,0.065449,0.88733,1.12,1.1077,0.19457,0.46377,4.4709,0.31846,-0.21712,2.4689,0.67709,2.4859
-0.31962,-0.047627,2.8496,0.83209,-0.14648,0.62496,0.01202,0.52797,1.2942,1.5795,0.44078,NaN,2.466,0.31846,-1.1589,1.4542,2.2492,0.96334
-0.97882,0.38076,0.55949,0.89775,0.48177,-1.2957,-0.44343,0.42084,1.6891,1.0358,0.11071,1.6005,2.7358,-0.18683,-0.3618,NaN,1.1932,0.6118
-2.0078,0.78685,1.6192,1.0054,1.1947,-1.9052,-0.63048,0.42235,-0.48934,1.2072,0.18479,2.0144,2.758,0.568,-1.1249,NaN,0.34951,1.3732
-1.7371,0.37213,1.6192,0.85036,-0.14141,-0.62005,-0.95279,0.70022,1.3779,NaN,0.53713,NaN,1.5501,1.0635,-1.837,1.3551,0.88294,0.63534
-1.0793,-0.56417,-0.13587,0.78826,0.26249,NaN,NaN,0.42235,1.2695,1.6429,0.44851,2.0017,2.1661,1.3228,-1.4251,NaN,1.3128,0.17586
-1.064,-0.56417,0.64207,0.42804,0.76879,-1.6492,-0.83758,1.2443,1.5747,0.84186,0.99326,0.885,1.7612,0.11851,-1.0461,-0.21824,1.1674,1.221
-0.1378,1.23,2.4905,-0.037355,0.49789,-1.4212,-1.3216,0.72811,0.2327,0.87806,0.60839,1.7542,1.958,1.0983,-0.77358,-0.60582,1.8647,0.50987
-0.88597,1.23,2.2078,1.3753,0.26249,-2.227,-1.0954,0.39543,0.56251,-0.044131,NaN,0.93567,1.6804,NaN,-1.3694,-0.375,2.7768,1.2046
-1.2709,0.79657,NaN,-0.044095,0.0048174,-1.6838,-0.95471,1.3239,0.64885,0.54755,0.63379,0.93567,2.9587,0.16119,-0.80057,NaN,NaN,2.4207
-0.70101,-0.88373,0.21624,0.27716,1.8589,-1.2671,-0.84239,NaN,0.34222,0.54755,0.38152,1.4682,1.2087,0.12222,0.78732,-0.025812,2.0334,1.2116
-0.63162,0.092905,1.0989,0.96159,1.4573,0.86188,-0.49645,1.4006,0.53195,-0.34337,0.18843,0.8005,2.1062,0.12222,-0.86862,3.4033,2.0334,1.2046
